run_id,q_true,q_pred,true_stage,pred_stage,relative_life,q_comparison_definition,dataset_id,task_id,protocol_id,aggregation_level,uncertainty_type,n_test,test_universe,source_path,status
289,0.9746599514087049,0.71797204,late,late,0.9141914191419142,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
290,0.9772539541571122,0.72005737,late,late,0.9174917491749175,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
291,0.9790172391067218,0.72091377,late,late,0.9207920792079208,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
292,0.979949806257534,0.7223503,late,late,0.9240924092409241,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
293,0.9808823734083459,0.72351897,late,late,0.9273927392739274,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
294,0.9818149405591582,0.7246454,late,late,0.9306930693069307,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
295,0.9827475077099702,0.7262426,late,late,0.933993399339934,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
296,0.9836800748607823,0.72641045,late,late,0.9372937293729373,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
297,0.9846126420115944,0.7266068,late,late,0.9405940594059405,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
298,0.9855452091624065,0.72630125,late,late,0.9438943894389439,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
299,0.9864777763132186,0.72520447,late,late,0.9471947194719472,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
300,0.9874103434640309,0.72427064,late,late,0.9504950495049505,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
301,0.9883429106148428,0.7245731,late,late,0.9537953795379538,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
302,0.9892754777656552,0.72329277,late,late,0.9570957095709571,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
303,0.9902080449164672,0.7232041,late,late,0.9603960396039604,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
304,0.9911406120672793,0.7223003,late,late,0.9636963696369637,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
305,0.9920731792180913,0.72282696,late,late,0.966996699669967,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
306,0.9930057463689035,0.7219857,late,late,0.9702970297029703,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
307,0.9939383135197154,0.7219835,late,late,0.9735973597359736,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
308,0.9948708806705275,0.7212323,late,late,0.976897689768977,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
309,0.9958034478213397,0.7216712,late,late,0.9801980198019802,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
310,0.9967360149721519,0.72109437,late,late,0.9834983498349835,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
311,0.9976685821229638,0.719422,late,late,0.9867986798679867,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
312,0.9986011492737761,0.7207617,late,late,0.9900990099009901,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
313,0.999067432849182,0.7187479,late,late,0.9933993399339934,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
314,0.9995337164245882,0.7188635,late,late,0.9966996699669967,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
315,0.9999999999999941,0.716803,late,late,1.0,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
